Date1 Month,Date1 Day,Date1 Year,Date2 Month,Date2 Day,Date2 Year,Years Apart,Days Apart
1,27,2021,10,20,2025,4,267
3,12,2000,4,5,2025,25,30
9,5,1984,10,15,2026,42,50
2,8,2008,3,30,2025,17,55
10,13,2000,11,29,2025,25,53
11,28,1972,4,1,2026,53,137
4,20,1904,2,7,2025,120,323
11,27,1976,1,17,2025,48,63
5,19,1994,6,30,2026,32,50
3,27,1930,2,9,2025,94,343
8,23,1990,9,25,2025,35,42
2,8,1957,5,11,2026,69,109
10,4,1917,3,11,2025,107,185
9,16,1989,8,31,2025,35,358
7,21,1937,11,29,2025,88,153
3,1,1949,8,19,2026,77,190
6,25,1965,5,25,2026,60,349
1,7,1962,8,2,2025,63,223
11,9,1950,6,3,2026,75,225
12,1,1981,7,31,2026,44,253
7,1,1991,4,23,2026,34,305
1,7,1983,11,18,2026,43,326
12,31,1925,5,28,2026,100,173
2,9,1957,7,16,2025,68,174
12,8,1937,2,18,2025,87,94
9,5,1902,8,6,2026,124,1
4,5,2005,2,26,2025,19,332
4,19,1925,6,15,2025,100,82
7,15,1956,8,23,2026,70,56
11,18,1984,1,23,2025,40,76
5,13,1911,7,21,2025,114,98
1,26,1974,8,23,2026,52,222
12,29,1998,5,20,2026,27,149
9,22,1928,3,6,2025,96,189
10,25,1915,7,3,2025,109,279
6,12,1915,11,28,2025,110,197
3,9,1940,10,24,2026,86,250
1,27,1994,3,26,2025,31,66
4,6,1938,11,13,2025,87,243
4,7,2005,3,20,2025,19,352
2,8,2000,2,11,2025,25,10
3,30,1985,11,8,2026,41,233
1,17,1927,8,8,2025,98,228
6,12,1920,11,7,2025,105,174
4,25,1959,7,27,2026,67,110
2,28,1903,5,21,2026,123,113
5,5,1922,1,6,2025,102,272
2,28,1993,10,11,2026,33,233
5,10,2011,12,14,2025,14,222
11,6,1983,8,9,2026,42,287
10,31,1922,8,17,2026,103,316
11,20,1913,11,28,2026,113,36
7,7,1912,12,2,2025,113,176
3,13,1992,5,21,2025,33,77
6,22,1986,8,2,2026,40,51
9,5,1940,3,19,2025,84,216
9,22,2000,10,19,2025,25,33
1,15,1981,10,31,2025,44,300
9,18,1935,3,4,2025,89,190
7,24,1909,12,25,2026,117,183
2,28,1917,2,13,2025,108,12
4,20,1932,1,30,2025,92,308
5,20,1901,6,21,2026,125,63
10,16,2000,9,23,2026,25,348
11,13,1998,4,4,2026,27,149
6,10,1902,6,6,2026,124,27
6,1,1907,9,30,2026,119,151
11,8,1903,10,1,2026,122,358
8,24,1987,4,26,2026,38,255
12,28,1979,6,24,2025,45,190
9,18,1935,3,17,2025,89,203
2,7,1965,10,7,2025,60,257
5,5,1908,6,10,2026,118,65
6,20,2022,9,11,2025,3,84
9,13,1904,2,7,2026,121,177
8,19,1915,2,14,2025,109,207
7,14,1940,6,15,2025,84,357
5,29,2000,8,15,2026,26,84
12,11,1973,6,19,2026,52,203
6,29,2010,3,29,2026,15,277
7,9,1964,7,4,2025,61,10
1,25,1920,9,25,2026,106,270
8,14,1916,2,2,2026,109,199
6,13,1920,1,29,2026,105,256
6,13,1924,4,19,2026,101,335
8,3,1954,12,26,2026,72,163
11,27,1986,2,22,2025,38,97
1,27,1965,12,29,2025,60,351
10,9,1977,2,2,2025,47,128
4,26,1951,5,4,2026,75,27
11,24,2003,8,10,2025,21,265
6,11,1964,9,15,2026,62,111
1,10,1948,3,14,2026,78,83
1,27,1985,5,27,2026,41,130
4,5,1993,1,13,2025,31,291
11,3,1978,7,21,2025,46,272
4,23,1913,11,25,2025,112,244
9,8,1929,8,22,2025,96,7
12,7,1979,4,6,2026,46,132
6,7,1958,5,20,2025,66,364
10,9,1950,7,11,2026,75,294
4,16,1925,6,8,2026,101,78
9,24,2017,10,21,2025,8,29
11,23,1989,4,13,2025,35,150
12,5,1996,8,2,2026,29,247
12,7,1953,12,2,2026,73,13
6,17,1988,8,21,2026,38,74
3,7,2007,1,11,2026,18,315
11,26,2022,8,14,2025,2,262
12,15,1985,9,18,2026,40,287
2,19,1959,8,29,2026,67,208
3,22,1984,3,14,2026,42,2
6,23,1973,8,13,2025,52,64
3,12,1997,8,6,2026,29,154
9,13,2017,12,5,2025,8,85
3,4,1900,12,9,2025,125,311
6,7,1936,4,9,2025,88,328
1,15,1994,3,26,2026,32,78
12,1,1955,3,29,2025,69,136
5,17,2022,11,2,2026,4,170
12,15,1974,9,29,2026,51,301
11,30,2001,4,26,2025,23,153
8,30,1974,4,11,2026,51,237
6,1,1985,11,14,2025,40,176
5,6,1933,5,21,2026,93,38
9,1,1948,9,26,2026,78,44
4,19,1955,8,5,2026,71,126
8,22,2018,8,21,2026,8,1
3,14,1996,10,31,2026,30,238
1,22,1960,10,2,2026,66,270
11,5,1942,1,23,2026,83,100
5,25,1968,4,11,2025,56,335
9,12,2007,1,6,2025,17,121
3,8,1965,12,13,2025,60,295
9,12,2002,9,30,2025,23,24
8,7,1976,9,29,2025,49,65
8,27,1982,11,17,2025,43,93
6,19,1906,2,27,2025,118,283
4,2,2005,2,24,2025,19,333
7,8,2019,11,4,2026,7,121
3,30,1969,8,22,2025,56,159
1,24,1970,5,30,2025,55,140
11,4,1943,9,19,2025,81,340
4,19,1977,7,8,2025,48,92
6,26,1940,5,25,2025,84,354
2,14,1994,10,27,2025,31,263
9,7,2002,12,1,2025,23,91
7,2,2002,12,11,2025,23,168
1,28,1949,7,29,2026,77,201
8,29,1945,7,13,2026,80,338
9,28,2010,6,5,2026,15,254
1,8,1939,8,24,2025,86,250
12,12,1944,2,5,2026,81,75
10,1,1982,7,8,2026,43,291
10,19,1962,3,4,2025,62,152
10,23,1971,8,4,2026,54,299
12,23,2001,10,18,2025,23,305
7,17,1940,7,27,2026,86,31
10,24,1968,11,28,2025,57,49
5,25,1955,2,14,2026,70,283
12,1,2005,2,2,2026,20,68
10,19,1975,4,7,2025,49,183
2,25,2001,10,16,2026,25,239
3,9,1950,6,26,2026,76,128
1,8,1906,4,1,2026,120,113
7,21,1991,4,19,2026,34,281
2,12,1950,10,9,2026,76,258
9,25,2012,8,27,2026,13,339
8,24,1964,11,29,2025,61,112
7,11,1978,8,26,2026,48,58
7,26,1988,4,16,2025,36,273
8,25,1931,11,19,2025,94,110
7,17,1979,6,23,2025,45,353
11,12,1938,10,31,2025,87,10
4,18,2018,11,28,2025,7,226
12,5,1923,3,31,2026,102,142
8,15,1968,6,21,2025,56,324
3,31,1939,7,15,2025,86,128
2,12,1910,6,3,2025,115,140
3,4,2022,6,7,2025,3,96
3,9,1985,7,3,2025,40,126
10,20,1974,3,16,2026,51,160
1,13,2023,9,20,2025,2,251
11,3,2022,8,17,2026,3,288
12,7,1968,9,15,2025,56,296
2,8,1900,10,29,2026,126,294
12,28,1992,10,10,2025,32,294
10,20,1959,4,3,2025,65,182
12,2,1948,3,18,2026,77,125
2,3,1950,11,18,2025,75,307
8,13,1950,6,5,2025,74,315
6,2,1929,11,10,2026,97,185
6,17,1949,6,26,2025,76,28
7,21,1910,11,21,2026,116,152
7,14,2000,7,26,2026,26,18
10,17,1988,5,30,2026,37,234
3,13,1965,9,28,2026,61,214
8,15,1923,2,18,2026,102,213
8,27,1987,12,17,2025,38,122
1,6,1951,11,18,2025,74,335
8,19,2021,3,28,2025,3,222
8,20,1999,5,17,2026,26,277
8,7,1965,10,17,2026,61,86
10,5,1991,2,4,2025,33,131
9,22,1979,8,31,2025,45,355
9,23,1918,2,9,2026,107,166
9,2,1905,8,3,2025,120,0
1,20,1916,12,30,2026,111,7
10,28,1997,3,18,2026,28,148
10,24,1985,12,22,2025,40,69
5,1,1944,11,6,2026,82,209
4,27,1966,5,19,2025,59,37
7,6,1997,3,26,2025,27,270
10,9,1983,5,5,2025,41,219
7,2,1993,10,1,2026,33,99
9,17,1921,9,7,2025,104,16
9,15,1967,2,17,2025,57,170
11,24,2003,2,26,2026,22,100
2,19,1918,12,13,2025,107,324
4,19,2009,6,22,2025,16,68
3,15,1927,9,15,2025,98,209
9,23,2000,7,8,2026,25,294
8,17,2001,7,7,2025,23,330
7,12,1962,7,14,2025,63,18
7,12,1904,2,4,2026,121,237
11,18,1999,11,8,2025,25,362
1,23,1969,7,8,2025,56,180
1,9,1989,7,31,2025,36,212
9,17,1971,4,20,2026,54,229
5,6,1907,1,22,2026,118,291
5,2,1913,6,13,2026,113,70
9,5,2018,10,8,2025,7,35
3,22,1955,12,24,2026,71,295
4,3,2017,1,6,2025,7,280
5,20,1943,10,27,2026,83,181
2,15,1957,5,24,2025,68,115
10,1,2017,4,1,2026,8,184
3,28,1956,8,23,2026,70,165
10,30,2011,9,7,2025,13,316
5,4,1980,11,10,2025,45,201
5,26,1907,8,15,2025,118,111
10,23,1938,3,3,2026,87,153
3,14,1910,9,16,2026,116,215
8,11,1920,10,29,2026,106,105
1,19,1979,7,4,2025,46,178
4,11,1998,4,25,2026,28,21
10,14,1937,8,30,2026,88,342
2,26,2001,7,20,2025,24,150
6,6,1981,8,23,2025,44,89
1,4,1951,10,17,2026,75,305
12,21,1930,11,10,2026,95,348
3,3,1999,7,15,2026,27,141
7,11,1986,10,10,2025,39,101
5,26,1997,8,25,2025,28,98
5,1,2000,1,5,2026,25,255
12,1,1992,8,27,2025,32,277
12,29,1906,7,24,2025,118,237
1,17,1993,8,8,2026,33,211
6,7,1967,7,22,2026,59,60
3,31,1947,3,5,2026,78,359
8,22,1959,3,10,2025,65,217
12,19,2010,11,8,2025,14,328
9,14,1939,3,5,2026,86,194
1,7,1938,9,22,2026,88,280
4,22,1911,7,5,2025,114,103
11,15,1966,4,7,2026,59,158
5,10,2007,8,23,2026,19,110
12,10,1900,8,17,2026,125,281
12,1,2014,7,27,2026,11,241
8,13,1901,2,17,2025,123,219
9,20,1933,1,9,2026,92,134
12,9,2003,11,9,2026,22,341
11,12,1907,4,13,2026,118,182
3,22,1955,6,7,2025,70,95
10,19,1930,5,10,2026,95,227
12,31,1980,1,6,2026,45,17
6,30,1963,9,18,2026,63,96
10,17,1939,10,19,2025,86,24
5,20,1971,10,23,2026,55,170
3,17,1963,1,11,2025,61,316
1,15,1955,10,10,2026,71,286
4,24,1996,10,29,2025,29,195
9,15,1931,1,25,2026,94,156
4,27,1956,9,27,2026,70,170
6,30,1909,12,26,2026,117,208
11,15,1939,3,26,2026,86,153
4,24,1980,3,30,2026,45,351
8,22,1991,11,20,2026,35,99
7,14,1935,4,23,2025,89,306
1,24,1961,5,16,2025,64,128
2,3,1920,2,12,2026,106,36
4,4,1958,5,10,2025,67,53
5,28,1922,2,27,2026,103,301
3,17,1901,10,30,2026,125,258
7,24,2005,11,2,2026,21,106
8,2,1910,11,30,2026,116,149
2,27,1918,5,28,2026,108,117
12,20,1910,11,18,2025,114,362
12,27,1977,5,10,2025,47,146
9,3,1937,4,8,2025,87,239
5,18,2018,5,21,2025,7,5
8,12,1913,4,3,2026,112,262
9,21,1944,4,13,2026,81,224
6,9,1934,11,4,2025,91,171
8,14,1926,3,10,2026,99,233
1,25,2003,6,13,2026,23,145
9,18,1937,3,4,2026,88,189
9,27,1925,8,15,2026,100,347
7,6,1916,3,6,2026,109,270
9,1,2023,9,8,2026,3,8
9,24,1905,10,26,2025,120,62
5,26,1912,9,2,2026,114,127
1,31,1921,2,28,2026,105,54
1,24,1942,10,14,2026,84,284
3,4,1948,5,19,2026,78,95
12,30,1943,8,1,2025,81,235
8,28,1923,7,7,2026,102,339
6,13,1958,4,10,2025,66,318
5,31,1986,9,30,2025,39,132
10,24,1975,10,16,2025,50,5
2,25,1968,2,9,2025,56,364
12,12,1917,7,30,2026,108,257
12,13,1978,8,30,2026,47,272
7,11,1978,9,25,2026,48,88
4,17,1975,3,14,2025,49,344
11,22,2025,12,18,2025,0,26
3,30,2004,3,24,2026,21,364
10,20,1948,5,31,2026,77,242
6,25,1907,6,1,2025,118,6
8,26,1912,1,11,2025,112,166
4,21,2012,10,16,2025,13,181
1,10,1924,10,3,2025,101,292
3,10,1984,9,6,2025,41,190
8,29,1980,7,5,2026,45,321
1,14,1956,12,11,2025,69,349
2,17,1989,2,14,2026,37,6
12,19,1996,5,7,2026,29,146
5,24,1952,4,1,2025,72,330
10,23,1984,4,17,2026,41,186
10,24,1966,6,24,2025,58,258
7,28,1928,11,2,2025,97,121
10,17,1926,12,5,2026,100,74
1,31,1944,9,27,2025,81,260
12,10,2018,3,25,2025,6,107
9,13,2000,3,28,2025,24,202
9,22,1927,7,15,2026,98,321
5,19,1942,12,17,2026,84,233
4,15,1969,3,30,2026,56,363
1,27,2010,2,21,2026,16,29
4,26,1994,11,18,2025,31,214
10,24,1964,10,8,2025,60,364
3,14,1921,1,8,2026,104,326
1,3,1962,2,7,2026,64,51
5,2,1932,1,5,2026,93,271
10,31,1928,4,14,2025,96,189
12,20,1986,11,21,2026,39,346
6,9,1906,8,22,2026,120,104
8,2,1970,8,20,2025,55,32
7,2,1960,6,7,2025,64,356
2,9,1933,9,12,2026,93,238
5,3,2006,5,3,2025,19,5
7,3,1965,5,6,2026,60,322
4,24,1934,12,28,2025,91,271
1,16,1937,10,19,2026,89,298
3,12,1982,9,16,2025,43,199
9,22,1967,10,9,2025,58,32
6,16,1962,2,19,2025,62,264
6,5,1943,10,27,2026,83,165
4,16,1989,3,3,2026,36,330
11,29,2014,5,15,2026,11,170
10,7,1954,7,14,2026,71,298
1,4,1939,7,29,2026,87,228
6,2,2000,2,1,2025,24,250
12,7,1942,10,2,2026,83,320
7,24,1940,9,7,2025,85,66
11,29,1930,10,26,2025,94,355
12,18,1968,1,15,2025,56,42
2,8,1905,5,10,2025,120,121
7,22,1988,1,29,2026,37,200
7,7,1950,6,24,2026,76,6
7,24,1973,4,10,2025,51,273
8,5,1989,6,25,2025,35,333
7,20,1921,3,8,2025,103,257
4,30,1958,2,17,2026,67,310
5,31,1913,9,25,2025,112,145
11,25,2023,7,26,2026,2,244
9,11,1950,11,2,2025,75,71
12,23,2020,10,21,2026,5,303
10,8,2017,11,24,2026,9,49
2,8,1999,5,19,2025,26,107
11,8,1913,10,3,2025,111,357
8,16,1980,5,24,2025,44,292
9,10,1912,10,6,2026,114,54
6,30,1929,4,11,2025,95,309
1,27,1913,8,18,2026,113,231
5,3,1981,1,17,2026,44,270
5,20,1984,6,7,2025,41,28
3,23,2015,6,15,2025,10,87
2,26,1904,3,7,2025,121,40
5,28,1987,5,16,2026,38,363
10,12,1930,7,22,2025,94,307
11,7,1976,10,11,2026,49,350
10,2,1980,7,9,2026,45,291
7,1,1953,10,20,2026,73,129
6,30,1992,3,15,2025,32,266
5,30,1948,12,10,2026,78,213
11,3,1970,9,9,2025,54,324
10,4,1946,4,3,2026,79,201
2,6,2004,1,30,2025,20,364
11,4,1915,4,5,2026,110,180
2,3,1909,1,27,2026,117,22
1,15,1903,5,29,2026,123,165
9,25,1996,10,12,2025,29,24
4,30,1930,3,22,2025,94,350
10,25,1981,9,13,2025,43,334
4,30,1937,12,29,2026,89,265
5,19,1954,12,1,2026,72,214
7,27,1959,6,12,2025,65,337
8,31,1915,1,25,2026,110,175
8,17,1901,10,23,2026,125,98
5,13,2006,11,1,2026,20,177
11,11,1990,8,28,2026,35,299
5,19,1983,9,21,2026,43,136
9,6,1908,8,25,2026,118,17
5,1,1973,12,3,2025,52,229
7,2,1957,4,12,2026,68,301
5,21,1950,12,28,2025,75,240
5,12,1951,1,30,2026,74,282
7,31,2015,10,11,2026,11,75
10,16,1934,4,26,2026,91,215
6,3,1973,9,17,2026,53,119
11,29,1900,8,10,2026,125,285
8,26,1964,11,30,2025,61,111
5,26,2012,5,25,2025,13,2
4,19,2009,2,11,2026,16,302
3,8,1957,3,23,2026,69,32
11,21,1928,1,25,2025,96,89
7,9,1949,1,10,2025,75,204
12,7,1944,11,24,2025,81,7
2,24,1903,5,23,2026,123,119
6,1,2017,5,7,2025,7,342
2,23,1916,8,4,2025,109,190
11,22,1995,11,30,2026,31,16
7,8,1954,9,5,2025,71,77
1,31,1927,11,9,2026,99,307
12,4,2018,10,9,2025,6,311
7,29,1947,10,16,2025,78,99
10,5,2020,6,14,2025,4,253
3,22,1981,11,1,2026,45,235
7,2,1940,6,11,2025,85,0
10,7,1913,1,22,2025,111,135
5,27,1907,12,25,2025,118,242
3,14,2016,9,15,2025,9,187
6,1,1992,11,18,2025,33,178
6,2,1931,9,22,2026,95,136
7,12,1929,6,18,2025,96,0
9,21,1971,11,24,2026,55,78
4,13,1943,6,11,2025,82,80
1,10,1942,6,6,2026,84,168
9,27,1993,6,6,2026,32,260
6,30,1934,11,12,2026,92,158
10,22,2012,8,31,2025,12,316
7,3,1915,8,22,2025,110,78
2,1,1942,4,11,2026,84,90
5,17,1943,11,13,2025,82,201
3,8,1964,7,25,2025,61,154
6,16,1904,1,21,2026,121,249
6,9,1967,5,29,2026,59,4
12,18,1918,4,16,2026,107,146
3,23,2024,10,29,2026,2,220
9,21,1970,3,11,2026,55,185
10,6,1983,4,22,2025,41,209
2,16,1959,7,2,2025,66,153
4,4,1965,6,2,2025,60,74
2,20,1980,3,14,2026,46,34
5,6,2023,4,12,2025,1,342
12,1,1923,8,9,2026,102,277
8,27,2010,12,4,2026,16,103
4,27,2019,9,26,2025,6,154
11,30,1914,11,21,2025,111,19
5,30,1971,1,21,2025,53,250
11,30,1951,11,21,2025,74,10
3,7,1958,6,18,2026,68,120
1,12,1928,8,6,2026,98,231
8,2,1929,1,2,2026,96,177
1,25,2019,7,28,2025,6,186
2,3,1911,7,28,2025,114,204
8,11,1936,2,18,2026,89,213
9,8,1938,12,21,2025,87,126
6,23,1954,5,22,2026,71,351
7,13,1966,2,13,2025,58,230
3,5,1944,11,14,2026,82,274
9,21,1954,12,7,2025,71,95
8,18,1939,6,30,2026,86,338
1,11,1964,4,13,2025,61,108
2,3,1987,3,15,2026,39,50
11,9,1903,1,16,2025,121,99
8,15,1989,4,24,2025,35,261
6,19,1995,6,20,2025,30,9
10,9,1961,8,5,2025,63,316
11,13,1964,2,2,2025,60,96
10,27,1915,1,1,2025,109,94
7,22,1967,11,24,2025,58,140
3,31,1923,2,19,2025,101,351
7,27,1971,10,9,2025,54,88
1,9,1949,9,3,2025,76,256
10,13,1985,11,12,2025,40,40
7,26,2004,9,3,2025,21,44
11,11,1940,12,5,2026,86,45
12,15,2023,9,30,2025,1,290
6,12,1901,7,10,2026,125,59
3,4,1926,2,18,2025,99,11
6,9,1969,10,6,2026,57,133
1,13,1955,11,5,2025,70,314
2,28,1996,8,13,2025,29,174
4,8,1940,9,4,2025,85,170
1,26,1952,4,20,2025,73,103
5,19,1958,1,7,2025,66,250
5,22,2006,9,19,2025,19,125
11,23,2004,12,22,2025,21,34
2,19,1933,2,14,2026,93,18
4,13,1970,3,19,2025,54,354
8,1,2008,1,27,2026,17,183
4,28,1976,12,30,2025,49,258
9,5,1948,11,30,2026,78,105
12,7,2017,12,18,2025,8,13
6,13,1943,3,26,2026,82,307
9,9,2011,4,3,2025,13,210
5,23,1911,7,26,2025,114,93
3,7,1910,2,9,2026,116,3
9,1,1910,1,7,2026,115,157
3,31,1932,3,25,2026,94,17
4,18,1954,1,19,2025,70,294
7,11,1940,1,16,2026,85,210
9,25,1995,4,28,2026,30,223
7,8,1913,8,27,2026,113,78
9,2,1953,2,24,2026,72,193
2,12,1945,10,13,2025,80,263
5,31,2006,4,15,2025,18,324
10,24,1914,1,22,2026,111,118
5,9,1945,12,23,2026,81,248
2,26,1941,7,5,2025,84,150
5,26,1929,9,22,2025,96,143
11,25,1988,2,16,2026,37,92
7,9,1917,7,7,2026,109,25
12,23,2008,2,27,2025,16,70
4,26,2004,5,28,2025,21,37
4,11,1994,10,16,2026,32,196
11,1,1918,10,2,2025,106,362
7,18,1953,6,23,2026,72,358
8,21,1919,3,29,2026,106,247
8,10,1941,10,27,2025,84,99
7,31,1974,8,4,2026,52,17
12,8,1952,12,19,2025,73,29
6,14,2008,2,11,2025,16,246
6,5,1915,2,11,2025,109,279
2,22,1970,2,24,2025,55,16
6,5,1919,9,27,2025,106,141
4,26,1970,11,5,2026,56,207
10,5,1921,9,23,2025,104,14
2,14,1990,4,12,2025,35,66
9,11,2017,3,5,2025,7,177
9,20,1940,11,14,2026,86,76
2,6,2014,10,19,2026,12,258
8,20,2017,7,5,2026,8,321
7,7,1908,10,1,2025,117,115
7,11,1962,7,17,2025,63,22
7,22,1971,9,9,2025,54,63
5,18,1937,12,24,2025,88,242
5,19,1982,4,26,2025,42,353
4,2,1940,8,5,2026,86,146
1,10,2020,10,1,2025,5,266
6,2,1973,12,23,2026,53,217
4,6,1915,9,8,2025,110,183
12,28,1968,11,18,2026,57,339
9,20,1950,3,8,2025,74,188
10,5,1978,6,30,2025,46,280
8,26,2021,8,21,2025,3,361
10,12,1926,3,5,2026,99,169
1,21,2025,5,1,2025,0,100
7,6,1980,4,22,2025,44,301
8,11,1965,12,10,2026,61,136
9,22,2010,3,23,2026,15,186
1,4,1985,2,23,2025,40,60
8,23,1960,7,17,2025,64,344
4,7,2021,6,21,2025,4,76
6,20,2021,6,30,2026,5,11
9,21,2023,4,23,2026,2,215
5,2,1991,5,21,2026,35,28
6,3,2005,8,27,2025,20,90
7,11,1942,10,14,2025,83,116
10,20,1936,10,12,2025,89,14
12,30,1973,10,3,2025,51,290
4,1,1963,2,4,2025,61,325
3,11,1918,11,15,2025,107,276
6,1,1906,9,21,2025,119,142
2,24,1945,10,23,2026,81,261
8,11,1911,5,26,2026,114,317
1,13,1946,5,16,2026,80,143
9,14,1922,11,4,2025,103,77
7,12,2012,5,7,2026,13,302
9,25,1908,3,20,2026,117,205
7,23,2024,2,1,2026,1,193
8,31,1967,12,26,2026,59,132
12,8,2001,7,18,2026,24,228
2,10,1970,1,13,2026,55,351
9,3,1922,6,12,2026,103,308
5,6,1915,11,21,2026,111,227
11,15,2000,1,11,2025,24,63
9,23,1986,11,25,2026,40,73
7,19,1952,12,12,2025,73,164
9,1,2017,4,7,2026,8,220
7,6,1993,2,22,2025,31,239
1,1,1909,6,19,2025,116,198
7,25,2021,12,6,2026,5,135
2,24,1919,2,24,2025,106,27
1,10,1949,6,13,2026,77,173
8,2,2001,3,10,2026,24,226
5,4,1970,9,9,2025,55,142
3,29,1949,10,30,2026,77,234
3,31,1951,9,6,2026,75,178
1,7,1964,8,30,2025,61,251
8,29,1923,2,25,2026,102,206
4,24,2008,3,21,2025,16,335
2,4,1986,7,13,2025,39,169
10,27,1987,7,20,2025,37,276
3,25,2014,8,17,2026,12,148
12,25,1990,10,22,2025,34,310
6,19,1928,6,21,2026,98,26
10,7,1945,1,4,2026,80,109
5,2,1962,8,17,2026,64,123
8,14,1983,2,21,2026,42,202
6,23,1986,5,29,2025,38,350
7,26,1971,6,30,2025,53,353
1,1,1953,1,8,2025,72,25
6,1,2003,11,27,2025,22,185
6,30,1913,3,19,2025,111,290
3,15,1973,5,28,2025,52,87
8,21,2009,9,12,2026,17,26
2,1,1911,12,12,2025,114,343
9,11,1963,5,16,2026,62,263
10,18,1924,9,4,2025,100,346
6,11,2011,1,22,2025,13,229
3,24,1918,10,12,2025,107,229
5,3,2008,7,31,2026,18,93
11,28,1927,4,17,2026,98,165
7,2,1930,12,25,2025,95,200
5,24,1976,5,27,2025,49,15
7,17,2022,9,14,2025,3,60
10,17,1930,6,3,2026,95,253
6,1,2003,7,22,2026,23,57
6,13,1961,12,19,2025,64,205
1,15,1972,4,17,2025,53,106
2,19,1937,7,8,2025,88,161
12,12,1947,5,6,2025,77,165
10,28,1912,1,5,2026,113,97
5,27,1914,6,10,2025,111,42
9,6,1977,8,8,2025,47,348
1,22,1922,6,11,2026,104,166
1,5,1927,7,15,2026,99,216
7,14,2006,7,28,2025,19,19
12,6,1948,11,20,2026,78,3
6,18,2002,8,10,2026,24,59
6,28,1958,8,18,2025,67,68
5,5,1932,4,12,2026,94,0
4,6,1927,10,29,2026,99,231
1,18,1923,11,5,2026,103,317
11,26,1986,11,19,2026,40,3
5,15,1920,5,6,2025,105,17
1,6,1909,5,9,2026,117,152
10,30,2016,2,15,2025,8,110
4,5,1958,10,6,2025,67,201
12,20,1998,6,7,2025,26,176
12,28,1901,4,20,2025,123,144
8,5,1987,11,29,2025,38,126
5,16,1932,4,12,2025,92,354
11,11,1955,7,3,2025,69,252
4,3,1955,10,10,2026,71,208
3,1,1903,2,27,2026,123,29
3,24,1961,10,16,2026,65,222
4,28,1953,12,10,2026,73,244
11,19,1930,5,27,2025,94,213
3,10,1968,1,30,2026,57,340
7,23,1977,6,26,2025,47,350
10,9,1912,11,30,2025,113,80
9,22,1961,2,12,2026,64,159
8,24,1938,10,16,2025,87,75
7,7,1932,2,15,2025,92,246
6,3,1965,7,21,2026,61,63
5,31,1974,10,13,2026,52,148
11,4,1923,11,26,2026,103,48
2,18,1933,9,2,2025,92,219
10,9,1907,4,18,2026,118,221
7,24,1918,12,3,2026,108,159
11,18,1918,8,26,2025,106,308
9,28,1969,12,1,2025,56,78
2,4,2022,9,3,2025,3,212
1,29,1938,5,17,2025,87,130
5,2,1940,6,15,2026,86,65
3,21,1975,8,24,2025,50,169
10,7,1999,9,24,2025,25,359
6,17,1902,9,8,2025,123,114
6,19,1933,1,18,2025,91,236
7,17,1973,5,1,2026,52,301
5,6,1911,4,11,2026,115,4
7,23,1941,5,1,2026,84,303
5,20,1997,4,9,2025,27,331
10,21,1926,7,4,2025,98,281
1,24,1943,5,7,2025,82,124
10,14,2004,1,22,2026,21,105
2,25,2024,12,12,2026,2,291
4,4,2015,12,7,2026,11,250
10,15,2011,3,13,2025,13,153
7,29,1953,11,3,2026,73,115
2,12,2017,8,6,2025,8,177
4,15,1925,12,30,2026,101,284
11,15,1919,8,2,2026,106,287
11,24,1946,2,8,2025,78,96
5,26,1909,9,4,2025,116,130
1,14,1936,4,8,2026,90,107
11,12,2021,9,30,2026,4,323
11,12,1960,12,27,2025,65,61
10,21,1945,2,17,2026,80,139
7,22,1921,10,24,2025,104,120
11,18,1958,8,8,2026,67,280
1,13,1966,6,16,2026,60,169
6,27,1977,4,30,2025,47,319
9,21,1966,9,27,2026,60,21
4,19,1994,2,16,2026,31,311
7,28,2015,12,8,2025,10,136
8,1,1941,12,31,2025,84,173
10,19,1947,4,25,2025,77,208
6,26,1932,6,28,2025,93,25
6,1,1984,9,23,2025,41,124
1,24,2002,2,13,2026,24,26
11,16,1918,12,12,2026,108,53
9,25,1943,11,13,2025,82,70
1,26,1914,12,23,2025,111,359
2,12,2016,11,11,2026,10,275
2,12,2017,7,29,2026,9,169
2,20,1914,7,17,2026,112,175
6,27,1976,5,17,2026,49,336
2,24,1913,3,14,2026,113,46
4,16,1979,10,3,2026,47,182
8,5,1998,1,23,2026,27,178
7,17,1963,12,20,2026,63,172
7,18,1972,10,23,2026,54,110
7,12,1912,3,4,2026,113,263
4,28,2008,5,18,2025,17,24
6,22,1962,10,24,2025,63,140
11,30,1967,5,18,2026,58,184
1,9,1962,3,29,2025,63,95
11,10,1962,9,2,2025,62,312
11,23,1913,4,18,2025,111,174
4,19,1971,7,20,2026,55,106
2,1,1980,8,15,2025,45,207
4,9,2001,4,14,2026,25,11
4,6,1955,8,15,2025,70,149
8,9,1968,6,18,2026,57,327
7,29,1962,3,9,2026,63,239
6,25,1947,8,16,2025,78,72
9,3,1918,5,28,2026,107,294
6,8,1903,11,14,2026,123,190
5,14,1975,7,11,2026,51,71
8,12,2008,10,25,2026,18,78
10,2,2008,4,25,2026,17,209
10,1,1961,5,20,2025,63,247
8,6,1942,9,8,2025,83,54
6,13,1923,2,11,2026,102,269
1,21,1935,7,6,2025,90,189
4,30,1908,4,27,2025,117,26
3,8,2015,2,16,2026,10,348
3,16,1925,6,3,2025,100,104
9,28,1990,5,20,2026,35,243
